Name,Org,Pos,Current Level,Age,Top 100,Org Rk,Hit,Game,Raw,Spd,FV,PA,OBP,SLG,ISO,BB%,K%,wRC+,playerId
"Fidel Montero","NYY","RF","DSL","18.6305555",,34,"20 / 45","25 / 55","55 / 70","60 / 50","35+",225,0.38666667,0.33918129,0.14619883,0.19555556,0.4,118.12202907894114,"sa3015856"
"Enderso Lira","BOS","C","CPX","18.8194444",,48,"25 / 55","20 / 45","40 / 45","30 / 20","35+",162,0.41358025,0.33606557,0.09016393,0.19753086,0.11111111,124.85269595049004,"sa3016145"
"Juan Alonso","LAD","CF","CPX","18.7583333",,38,"20 / 50","20 / 50","40 / 50","50 / 50","35+",133,0.33082707,0.31623932,0.07692308,0.09774436,0.2406015,90.81658292635119,"sa3016331"
"Robert Lopez","CLE","C","CPX","18.5944444",,32,"25 / 55","20 / 40","35 / 40","40 / 30","40",124,0.31451613,0.29411765,0.12745098,0.13709677,0.25806452,83.50832436693263,"sa3016641"
"Rayne Doncon","LAD","2B","CPX","18.8722222",,11,"25 / 60","20 / 55","40 / 55","45 / 40","45",119,0.38655462,0.45454545,0.17171717,0.13445378,0.23529412,132.52705556062517,"sa3016720"
"Carlos Jorge","CIN","2B","CPX","18.8722222",,42,"25 / 60","20 / 30","20 / 35","55 / 60","35+",188,0.43617021,0.57861635,0.2327044,0.12765957,0.17021277,173.88753324643653,"sa3016722"
"Spencer Packard","SEA","LF","CPX","24.8166666",,19,"35 / 55","30 / 45","50 / 50","30 / 30","35+",145,0.36551724,0.37903226,0.12096774,0.11034483,0.13793103,104.10771612523847,"sa3016803"
"Tanner Murray","TBR","2B","A+","22.925",,26,"35 / 60","30 / 40","30 / 40","45 / 40","40",175,0.4,0.55483871,0.22580645,0.07428571,0.14857143,153.25903466851653,"sa3016805"
"Marcos Castanon","SDP","2B","A","23.3694444",,29,"35 / 55","30 / 40","45 / 45","30 / 30","35+",56,0.19642857,0.33333333,0.19607843,0.03571429,0.28571429,32.18702781752633,"sa3016818"
"Max Ferguson","BOS","2B","A+","22.9527777",,46,"30 / 35","20 / 30","20 / 30","70 / 70","35+",152,0.38157895,0.29661017,0.08474576,0.20394737,0.27631579,96.97481930533722,"sa3016819"
"Jackson Merrill","SDP","SS","A","19.2972222",,3,"25 / 55","20 / 40","30 / 45","50 / 45","45",120,0.33898305,0.38317757,0.10280374,0.08333333,0.225,92.39260625860511,"sa3016829"
"Miguel Bleis","BOS","RF","CPX","18.4305555",,7,"20 / 50","25 / 60","45 / 60","50 / 50","45",136,0.33088235,0.42016807,0.16806723,0.08823529,0.18382353,109.063999669793,"sa3016834"
"Charlie Welch","SEA","C","CPX","22.4944444",,25,"30 / 45","30 / 40","45 / 45","30 / 30","35+",58,0.46551724,0.58695652,0.23913043,0.17241379,0.25862069,171.4550351492993,"sa3016858"
"Tyler McDonough","BOS","CF","A+","23.3444444",,16,"30 / 50","30 / 40","45 / 45","50 / 50","40+",139,0.38848921,0.49586777,0.19834711,0.12230216,0.20143885,138.87136019419805,"sa3016869"
"James Wood","WSN","CF","A","19.8861111",66,4,"20 / 50","20 / 60","60 / 70","60 / 50","50",101,0.46534653,0.53488372,0.1627907,0.12871287,0.31683168,165.6332609570223,"sa3016870"
"Ryan Bliss","ARI","2B","A+","22.6472222",,36,"35 / 50","30 / 40","45 / 45","55 / 55","35+",182,0.32596685,0.44848485,0.18181818,0.07142857,0.23076923,101.07077642818803,"sa3016951"
"Adrian Del Castillo","ARI","C","CPX","22.8583333",,37,"35 / 55","30 / 40","45 / 45","30 / 30","35+",98,0.36734694,0.42168675,0.15662651,0.1122449,0.29591837,111.11725834673787,"sa3016957"
"Corey Rosier","BOS","CF","A+","22.9138888",,28,"30 / 50","30 / 35","40 / 40","70 / 70","40",144,0.45138889,0.57024793,0.19008264,0.125,0.15277778,164.98320967874702,"sa3016961"
"Izaac Pacheco","DET","3B","A+","19.7166666",,14,"20 / 30","25 / 55","60 / 65","45 / 30","40",125,0.33870968,0.33018868,0.10377359,0.144,0.344,87.5454405939987,"sa3016969"
"Angel Arevalo","OAK","2B","CPX","18.8444444",,39,"25 / 55","20 / 30","30 / 40","60 / 60","35+",96,0.4375,0.47297297,0.17567567,0.1875,0.19791667,154.34665298680517,"sa3016972"
"Trey Sweeney","NYY","3B","A+","22.2833333",,11,"35 / 50","35 / 55","55 / 60","40 / 40","45",138,0.38405797,0.54782609,0.28695652,0.15942029,0.22463768,147.55563814742035,"sa3016973"
"Colton Cowser","BAL","CF","AA","22.3777777",34,5,"35 / 70","30 / 45","40 / 45","55 / 55","50",149,0.48993289,0.49166667,0.11666667,0.16778523,0.15436242,172.79613051780706,"sa3017018"
"Connor Norby","BAL","2B","AA","22.1611111",,14,"35 / 55","30 / 45","40 / 45","50 / 50","40+",150,0.38,0.40495868,0.14049587,0.14666667,0.23333333,117.57486838557226,"sa3017019"
"Joshua Baez","STL","RF","CPX","19.1055555",,18,"20 / 40","25 / 60","60 / 70","50 / 40","40",95,0.30526316,0.30263158,0.14473684,0.14736842,0.29473684,65.38243295677091,"sa3017022"
"Henry Davis","PIT","C","AA","22.875",19,1,"35 / 50","35 / 70","70 / 70","40 / 40","55",31,0.38709677,0.80769231,0.5,0.12903226,0.32258065,188.7857035908123,"sa3017042"
"Alex Binelas","BOS","3B","AA","22.1944444",,40,"35 / 60","30 / 50","50 / 50","30 / 30","35+",159,0.38993711,0.58273381,0.27338129,0.10691824,0.24528302,155.8850690660682,"sa3017044"
"Sal Frelick","MIL","CF","AAA","22.2972222",,3,"35 / 60","30 / 45","40 / 45","60 / 60","45+",169,0.41420118,0.46575342,0.1369863,0.12426036,0.14792899,139.65943232150752,"sa3017047"
"Justyn-Henry Malloy","ATL","3B","AA","22.4638888",,32,"35 / 50","30 / 40","50 / 50","40 / 40","35+",147,0.3877551,0.43442623,0.16393443,0.16326531,0.20408163,126.07319368747596,"sa3017073"
"Luke Waddell","ATL","2B","AA","24.0638888",,17,"55 / 70","20 / 30","30 / 30","40 / 40","40",111,0.32432432,0.45,0.19,0.08108108,0.15315315,106.16231879410685,"sa3017075"
"Will Wagner","HOU","2B","AA","24.0194444",,17,"50 / 55","30 / 35","30 / 30","45 / 45","35+",134,0.3880597,0.43589744,0.13675214,0.11940299,0.24626866,128.19462964748826,"sa3017079"
"Wyatt Young","NYM","2B","AA","22.6694444",,33,"55 / 60","20 / 30","20 / 20","40 / 40","35+",101,0.42574257,0.47826087,0.10869565,0.08910891,0.20792079,144.68746551480686,"sa3017081"
"Marcelo Mayer","BOS","SS","A+","19.65",17,2,"25 / 60","20 / 55","45 / 55","40 / 40","55",107,0.37735849,0.43956044,0.16483517,0.14018692,0.25233645,120.51810281222401,"sa3017114"
"Donta' Williams","BAL","CF","A+","23.1",,28,"35 / 55","30 / 35","40 / 40","60 / 60","40",111,0.44144144,0.36046512,0.06976745,0.20720721,0.15315315,131.71919433020508,"sa3017152"
"Matt McLain","CIN","SS","AA","23",,7,"35 / 60","30 / 40","45 / 45","60 / 60","45",126,0.38888889,0.46226415,0.17924528,0.13492063,0.19047619,133.98719371817907,"sa3017154"
"Cody Morissette","MIA","2B","A+","22.5555555",,12,"35 / 55","20 / 45","45 / 45","55 / 55","45",159,0.3081761,0.29927007,0.09489051,0.12578616,0.23899371,73.22574154832854,"sa3017158"
"John Rhodes","BAL","3B","AA","21.975",,43,"30 / 35","30 / 45","50 / 55","50 / 50","35+",123,0.3495935,0.35185185,0.09259259,0.09756098,0.15447154,98.5921904629474,"sa3017162"
"Cameron Cauley","TEX","SS","A","19.5",,48,"25 / 45","20 / 30","30 / 35","60 / 60","35+",103,0.31067961,0.38297872,0.12765957,0.0776699,0.30097087,81.64775079065876,"sa3017167"
"Tyler Collins","ATL","CF","CPX","19.4166666",,33,"25 / 55","20 / 35","30 / 40","60 / 60","35+",85,0.42352941,0.45333333,0.10666666,0.08235294,0.27058824,139.69474341700442,"sa3017168"
"Benny Montgomery","COL","CF","A","19.9083333",,7,"20 / 50","20 / 40","45 / 60","70 / 70","45",52,0.40384615,0.38297872,0.04255319,0.09615385,0.17307692,116.17251766481893,"sa3017169"
"Colson Montgomery","CHW","3B","A+","20.4416666",80,1,"30 / 45","30 / 60","50 / 65","50 / 40","50",111,0.3963964,0.36170213,0.07446809,0.11711712,0.1981982,112.03738756738642,"sa3017170"
"Ian Moller","TEX","C","A","19.7777777",,36,"20 / 35","20 / 40","45 / 55","40 / 40","35+",63,0.38095238,0.48,0.26,0.14285714,0.31746032,123.27154632730479,"sa3017171"
"Wes Kath","CHW","3B","A","20.0083333",,9,"30 / 40","25 / 50","45 / 55","50 / 45","40+",115,0.28695652,0.33653846,0.125,0.06956522,0.36521739,66.38796269068463,"sa3017172"
"Hunter Goodman","COL","C","A+","22.8277777",,30,"30 / 40","35 / 55","60 / 60","30 / 30","40",74,0.41891892,0.51666667,0.21666667,0.12162162,0.18918919,145.05316578317925,"sa3017173"
"Reed Trimble","BAL","CF","A","22.1666666",,18,"30 / 40","35 / 50","50 / 55","60 / 60","40+",94,0.30851064,0.225,0.025,0.12765957,0.26595745,59.43459733512533,"sa3017180"
"Zack Gelof","OAK","3B","AA","22.7972222",,5,"35 / 60","30 / 45","50 / 50","50 / 50","45+",161,0.42236025,0.56521739,0.23188406,0.1242236,0.23602484,155.70853629770065,"sa3017286"
"Max Muncy","OAK","SS","A+","19.9472222",,12,"20 / 45","20 / 55","45 / 55","50 / 50","40+",34,0.20588235,0.12903226,0,0.08823529,0.35294118,-0.7198426425228663,"sa3017290"
"Jordan McCants","MIA","SS","CPX","20.2083333",,27,"35 / 55","20 / 40","35 / 50","55 / 50","35+",85,0.28571429,0.23684211,0.0131579,0.07058824,0.25882353,49.13938154441813,"sa3017294"
"James Triantos","CHC","2B","A","19.5194444",99,6,"25 / 70","20 / 55","45 / 50","50 / 50","50",109,0.37614679,0.59405941,0.26732674,0.06422018,0.16513761,143.417289636208,"sa3017295"
"Matheu Nelson","CIN","C","A+","23.5611111",,21,"30 / 40","35 / 50","60 / 60","30 / 30","40+",35,0.34285714,0.32142857,0.14285714,0.17142857,0.48571429,93.50729330710331,"sa3017328"
"Ethan Wilson","PHI","LF","A+","22.7472222",,5,"30 / 50","30 / 50","60 / 60","55 / 55","45",117,0.28205128,0.37383178,0.15887851,0.08547009,0.21367521,77.58310643041246,"sa3017329"
"Carter Jensen","KCR","C","A","19.0916666",,27,"20 / 40","25 / 50","45 / 50","30 / 30","40",67,0.3880597,0.40350877,0.12280702,0.14925373,0.29850746,115.10917431554529,"sa3017339"
"Kyle Manzardo","TBR","1B","AA","22.05",,27,"35 / 70","30 / 40","45 / 45","40 / 40","40",50,0.44,0.60465116,0.25581395,0.08,0.12,173.22232805951404,"sa3017342"
"Joe Mack","MIA","C","A","19.6083333",,14,"20 / 45","20 / 50","50 / 60","45 / 40","40+",75,0.37333333,0.20754717,0.0754717,0.26666667,0.29333333,85.6406562055521,"sa3017374"
"Tyler Whitaker","HOU","RF","A","20.0111111",,39,"30 / 40","25 / 50","50 / 60","50 / 45","35+",114,0.26315789,0.32692308,0.125,0.07894737,0.35087719,57.5529112339977,"sa3017376"
"Luca Tresh","KCR","C","AA","22.5694444",,50,"30 / 40","30 / 45","50 / 50","40 / 40","35+",58,0.29310345,0.35849057,0.13207548,0.0862069,0.25862069,74.94579207901926,"sa3017394"
"Justice Thompson","CIN","CF","A+","22.0777777",,59,"30 / 40","30 / 35","40 / 45","55 / 55","35+",106,0.36190476,0.375,0.13636364,0.1509434,0.26415094,106.13688785660631,"sa3017395"
"Jose Torres","CIN","SS","A+","22.8555555",,30,"30 / 45","30 / 40","40 / 45","60 / 60","40",119,0.38655462,0.59047619,0.25714286,0.08403361,0.15966387,154.15823371778578,"sa3017396"
"Jay Allen II","CIN","CF","A","19.7055555",,16,"20 / 40","20 / 55","50 / 60","55 / 55","40+",75,0.44,0.55737705,0.2295082,0.10666667,0.16,159.0558502211367,"sa3017403"
"Denzel Clarke","OAK","CF","A+","22.2638888",,21,"30 / 40","30 / 55","60 / 70","55 / 50","40",22,0.40909091,0.57894737,0.2631579,0.13636364,0.27272727,143.83622711480487,"sa3017426"
"Jordan Viars","PHI","CF","CPX","19.05",,14,"25 / 50","20 / 50","45 / 55","45 / 40","40",64,0.40625,0.46808511,0.21276596,0.171875,0.1875,132.31397817863592,"sa3017429"
"Jackson Glenn","PIT","2B","A+","24.7833333",,64,"35 / 50","30 / 40","45 / 45","40 / 40","35+",130,0.45384615,0.49056604,0.1509434,0.17692308,0.16923077,161.27391189495467,"sa3017478"
"Carlos Colmenarez","TBR","SS","CPX","18.725",,7,"25 / 55","25 / 55","45 / 55","55 / 55","45+",114,0.31858407,0.28865979,0.04123711,0.07017544,0.26315789,78.58297400550015,"sa3017480"
"Christian Franklin","CHC","CF","A","22.6833333",,24,"30 / 40","35 / 45","50 / 50","50 / 50","40+",101,0.42574257,0.31578947,0.07894736,0.1980198,0.24752475,122.73717515217389,"sa3017510"
"Noah Miller","MIN","SS","A","19.7333333",,7,"25 / 60","20 / 45","40 / 45","40 / 40","45",96,0.31578947,0.36904762,0.13095238,0.09375,0.27083333,84.78582329452324,"sa3017512"
"Kahlil Watson","MIA","SS","A","19.3055555",,17,"20 / 40","25 / 60","50 / 60","60 / 60","40+",42,0.52380952,0.60606061,0.21212122,0.19047619,0.16666667,199.89862646289666,"sa3017513"
"Darren Baker","WSN","2B","AA","23.4861111",,38,"35 / 55","30 / 35","30 / 35","55 / 55","35",91,0.375,0.40740741,0.07407408,0.06593407,0.12087912,114.72007211465495,"sa3017554"
"Tyler Black","MIL","2B","A+","22.0277777",,9,"35 / 60","40 / 45","45 / 50","45 / 45","45",115,0.42608696,0.32183908,0.08045977,0.22608696,0.26956522,122.81096570118227,"sa3017623"
"Edwin Arroyo","CIN","SS","A","18.9472222",,12,"20 / 40","25 / 50","45 / 50","50 / 50","40+",86,0.3372093,0.32394366,0.11267605,0.11627907,0.30232558,84.01481092895062,"sa3017626"
"Harry Ford","SEA","C","A","19.4583333",,2,"25 / 50","25 / 55","55 / 60","60 / 60","45+",65,0.4,0.58181818,0.29090909,0.13846154,0.21538462,150.21619177389104,"sa3017627"
"Lonnie White Jr.","PIT","CF","CPX","19.6",,22,"20 / 40","20 / 50","45 / 55","70 / 70","40+",33,0.3030303,0.51612903,0.25806451,0.06060606,0.42424242,108.40541259982228,"sa3017628"
"Logan Cerny","HOU","CF","A","22.8555555",,13,"30 / 35","35 / 45","55 / 60","60 / 60","40",43,0.34883721,0.28571429,0.08571429,0.18604651,0.27906977,84.65514575322167,"sa3017661"
"Jordan Lawlar","ARI","SS","A+","20.0527777",45,3,"30 / 55","20 / 50","45 / 50","60 / 60","50",6,0.5,0.6,0.2,0.16666667,0.16666667,188.7731714286366,"sa3017662"
"Aaron Zavala","TEX","RF","AA","22.1166666",,14,"35 / 60","30 / 35","45 / 50","50 / 50","40+",93,0.41935484,0.4,0.10666667,0.13978495,0.21505376,131.566431371346,"sa3017665"
"Brady House","WSN","3B","A","19.1722222",88,6,"20 / 45","20 / 60","60 / 70","45 / 40","50",66,0.39393939,0.57627119,0.25423729,0.10606061,0.1969697,151.32858903058724,"sa3017694"
"T.J. White","WSN","CF","A","19.0361111",,18,"20 / 30","25 / 55","55 / 70","60 / 60","40",59,0.3559322,0.54716981,0.26415094,0.08474576,0.23728814,132.80236497949892,"sa3017697"
"Daylen Lile","WSN","LF","CPX","19.6833333",,20,"20 / 40","25 / 55","50 / 60","55 / 50","40",80,0.3625,0.25,0.03125,0.1875,0.25,83.50695726417166,"sa3017698"
"Jake Fox","CLE","SS","A","19.4833333",,47,"25 / 55","20 / 35","40 / 45","45 / 45","35+",49,0.46938776,0.42857143,0.02380953,0.12244898,0.18367347,146.658284895364,"sa3017734"
"Christian Encarnacion-Strand","CIN","3B","AA","22.6805555",,33,"30 / 40","45 / 55","70 / 70","40 / 40","40",92,0.42391304,0.59770115,0.20689655,0.05434783,0.2826087,174.98123100985882,"sa3017756"
"Ryan Spikes","TBR","2B","A","19.3972222",,41,"25 / 60","20 / 40","40 / 45","50 / 45","35+",47,0.36170213,0.4,0.15,0.12765957,0.27659574,108.6988428535392,"sa3017792"
"Cooper Kinney","TBR","3B","A","19.525",,16,"25 / 55","20 / 50","45 / 50","40 / 40","40+",47,0.46808511,0.37142857,0.08571428,0.21276596,0.19148936,143.76580853009978,"sa3017793"
"Carson Williams","TBR","SS","A","19.1138888",,11,"30 / 50","30 / 50","40 / 50","50 / 55","45",47,0.40425532,0.43589744,0.15384616,0.12765957,0.27659574,130.39110856704812,"sa3017795"
"Tristan Peters","SFG","RF","AA","22.4333333",,26,"35 / 60","30 / 40","40 / 45","50 / 50","40",55,0.34545455,0.39130435,0.15217392,0.14545455,0.25454545,95.92040097082179,"sa3017851"
"Hao Yu Lee","PHI","2B","A","19.5083333",,10,"25 / 55","25 / 50","45 / 55","40 / 30","40+",25,0.44,0.77272727,0.40909091,0.12,0.2,201.75822593175707,"sa3017863"
"Esteban Quiroz","CHC","2B","AAA","30.4694444",,53,"55 / 55","35 / 35","45 / 45","40 / 40","35+",280,0.41428571,0.56,0.28444444,0.16428571,0.21428571,159.05643505792563,"sa596560"
"Cody Thomas","OAK","RF","CPX","27.8277777",,31,"30 / 35","45 / 55","60 / 60","55 / 55","40",245,0.36326531,0.66513761,0.37614678,0.10204082,0.31836735,142.64898071228285,"sa738459"
"Brett Sullivan","SDP","C","AAA","28.4555555",,20,"55 / 55","30 / 30","35 / 35","30 / 30","35+",345,0.30232558,0.37540453,0.15210356,0.08985507,0.15652174,82.76585010307804,"sa857232"
"Ryan Noda","LAD","1B","AAA","26.35",,35,"45 / 45","50 / 50","55 / 55","30 / 30","40",475,0.38315789,0.52083333,0.27083333,0.15578947,0.26736842,139.1560172860664,"sa873960"
"Brendon Davis","DET","SS","AAA","25.0222222",,32,"30 / 30","45 / 45","60 / 60","40 / 40","35+",546,0.36146789,0.5610766,0.27122153,0.08608059,0.25091575,138.37020950671317,"sa875089"
"Moises Gomez","STL","RF","AAA","23.9416666",,27,"30 / 35","45 / 50","60 / 60","40 / 40","35+",301,0.25581395,0.30855019,0.13754647,0.089701,0.3820598,57.799161668456044,"sa875163"
"Donny Sands","PHI","C","AAA","26.2222222",,16,"45 / 45","45 / 45","55 / 55","20 / 20","40",380,0.32631579,0.46627566,0.20527859,0.08421053,0.15,111.99162639365643,"sa875201"
"Griffin Conine","MIA","RF","AA","25.0694444",,23,"20 / 20","50 / 60","80 / 80","45 / 40","40",461,0.329718,0.53045685,0.31218274,0.12581345,0.40130152,130.00871446382516,"sa876060"
"Ford Proctor","SFG","C","AAA","25.6722222",,14,"50 / 60","30 / 35","40 / 40","45 / 45","40+",381,0.38057743,0.41883117,0.17532468,0.16535433,0.26246719,127.20312441812118,"sa876187"
"Ronaldo Hernandez","BOS","C","AAA","24.7361111",,11,"30 / 35","40 / 45","60 / 60","30 / 30","45",387,0.3255814,0.50137741,0.21763085,0.03100775,0.19896641,122.07422398818109,"sa881850"
"Ricardo Genoves","SFG","C","AA","23.2277777",,25,"30 / 40","30 / 45","55 / 60","20 / 20","40",429,0.35897436,0.45333333,0.17866666,0.1048951,0.25174825,115.4966601222888,"sa916844"
"Oswaldo Cabrera","NYY","2B","AAA","23.4305555",,10,"40 / 45","45 / 50","50 / 50","40 / 40","45",514,0.33007813,0.53319058,0.26124197,0.07976654,0.24708171,129.6825665881692,"sa916954"
"Harvin Mendoza","CHW","1B","A+","23.4666666",,19,"35 / 55","30 / 45","55 / 55","30 / 30","40",448,0.36607143,0.38987342,0.09873418,0.09821429,0.13839286,108.541212318528,"sa916997"
"Eguy Rosario","SDP","3B","AAA","22.9472222",,10,"40 / 45","30 / 40","45 / 45","40 / 40","40",481,0.36041667,0.4547619,0.17380952,0.1018711,0.22661123,117.88300068466991,"sa917140"
"Enmanuel Valdez","BOS","2B","AAA","23.6055555",,26,"50 / 50","50 / 50","50 / 50","30 / 30","40",416,0.32608696,0.53424658,0.27945206,0.09134615,0.21394231,122.00359008188636,"sa917288"
"Miguel Amaya","CHC","C","AA","23.4083333",,12,"40 / 50","30 / 40","50 / 50","40 / 30","45",106,0.40566038,0.30379747,0.0886076,0.19811321,0.20754717,116.54804710604625,"sa917354"
"Lolo Sanchez","PIT","CF","CPX","23.2861111",,57,"50 / 55","20 / 45","30 / 45","60 / 60","35+",437,0.37241379,0.4532967,0.18956044,0.12585812,0.16475973,124.1049578817659,"sa917767"
"Samad Taylor","KCR","2B","AAA","24.0694444",,18,"30 / 40","35 / 40","30 / 30","60 / 60","40",374,0.38502674,0.503125,0.209375,0.11229947,0.29411765,141.13981170819943,"sa918192"
"Miles Mastrobuoni","TBR","SS","AAA","26.7666666",,36,"55 / 55","30 / 30","30 / 30","50 / 50","40",434,0.37788018,0.42408377,0.12827225,0.11751152,0.20967742,123.16864742697243,"sa918318"
"Logan Davidson","OAK","SS","AA","24.6388888",,36,"30 / 35","30 / 40","55 / 55","50 / 50","40",515,0.307393,0.3125,0.10044643,0.12038835,0.30097087,71.0422321187051,"sa918676"
"Chavez Young","TOR","CF","AAA","25.0777777",,39,"30 / 45","30 / 45","50 / 50","55 / 55","35+",324,0.3498452,0.40860215,0.14336918,0.10802469,0.25,109.30375484548475,"sa918963"
"Matt Fraizer","PIT","CF","AA","24.5666666",,7,"40 / 50","40 / 50","50 / 50","55 / 55","45+",499,0.3875502,0.55172414,0.24597701,0.11222445,0.21643287,149.02099142503357,"sa918983"
"Jhailyn Ortiz","PHI","RF","AA","23.7166666",,19,"30 / 40","35 / 60","70 / 70","40 / 30","40",391,0.34615385,0.48823529,0.23823529,0.0971867,0.28900256,122.9428396555391,"sa920180"